host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
cma,bbob_f004_i71_d05,4,5,71,1,pass,-10.569374277297204,67.19328420264874,-10.569374277297204,-10.569374277297204,-10.569374277297204,-10.569374277297204
cma,bbob_f004_i71_d05,4,5,71,1,contract,-10.569374277297204,53.879069496001605,-10.569374277297204,-10.569374277297204,-10.569374277297204,-22.193219486398725
cma,bbob_f004_i71_d05,4,5,71,1,reflect,-10.569374277297204,223.59130181571555,-10.569374277297204,-10.569374277297204,-10.569374277297204,-10.569374277297204
de,bbob_f004_i72_d05,4,5,72,0,pass,158.25349906466133,708.9353198763141,158.25349906466133,78.96415771852693,78.96415771852693,78.96415771852693
de,bbob_f004_i72_d05,4,5,72,0,contract,158.25349906466133,309.20722644274855,158.25349906466133,78.96415771852693,78.96415771852693,78.00564827004791
de,bbob_f004_i72_d05,4,5,72,0,reflect,158.25349906466133,562.3588662886751,158.25349906466133,78.96415771852693,78.96415771852693,78.96415771852693
pso,bbob_f004_i72_d05,4,5,72,0,pass,60.644359359634585,2072.4668548613186,60.644359359634585,60.644359359634585,60.644359359634585,60.644359359634585
pso,bbob_f004_i72_d05,4,5,72,0,contract,60.644359359634585,287.0206123928821,60.644359359634585,60.644359359634585,60.644359359634585,60.644359359634585
pso,bbob_f004_i72_d05,4,5,72,0,reflect,60.644359359634585,2022.2130856682654,60.644359359634585,60.644359359634585,60.644359359634585,60.644359359634585
cma,bbob_f004_i72_d05,4,5,72,0,pass,114.02714664790659,173.52396357922035,114.02714664790659,109.359688381105,93.92281853059876,65.64988780929374
cma,bbob_f004_i72_d05,4,5,72,0,contract,114.02714664790659,129.8709181994659,114.02714664790659,111.64470023940035,72.71974086881482,72.53064777820208
cma,bbob_f004_i72_d05,4,5,72,0,reflect,114.02714664790659,112.68309486721355,112.68309486721355,100.12382983360888,74.70608769783887,74.70608769783887
